分拣中心,日期,货量
SC1,2023/9/4,38701
SC1,2023/8/16,35694
SC1,2023/10/26,55018
SC1,2023/9/16,43131
SC1,2023/10/1,30105
SC1,2023/9/18,41287
SC1,2023/9/13,43296
SC1,2023/10/6,32791
SC1,2023/9/19,43304
SC1,2023/9/15,42150
SC1,2023/10/22,39941
SC1,2023/11/3,69025
SC1,2023/10/5,32019
SC1,2023/11/30,45707
SC1,2023/11/8,62365
SC1,2023/11/29,45217
SC1,2023/8/18,36039
SC1,2023/8/21,35922
SC1,2023/10/24,69918
SC1,2023/11/21,45994
SC1,2023/11/11,107715
SC1,2023/8/30,40087
SC1,2023/10/30,44495
SC1,2023/9/27,47858
SC1,2023/9/7,46353
SC1,2023/9/17,40851
SC1,2023/11/18,46956
SC1,2023/9/24,48767
SC1,2023/10/16,36954
SC1,2023/8/25,39080
SC1,2023/11/27,41085
SC1,2023/10/25,61167
SC1,2023/9/5,39932
SC1,2023/8/20,34386
SC1,2023/11/19,43396
SC1,2023/9/2,45716
SC1,2023/9/11,38400
SC1,2023/8/28,36179
SC1,2023/11/15,53282
SC1,2023/8/19,37610
SC1,2023/9/29,35506
SC1,2023/11/17,50218
SC1,2023/10/23,42015
SC1,2023/8/5,31876
SC1,2023/10/29,48554
SC1,2023/11/24,44719
SC1,2023/11/28,44200
SC1,2023/9/25,45919
SC1,2023/8/8,33034
SC1,2023/8/2,40008
SC1,2023/10/31,49178
SC1,2023/11/9,58697
SC1,2023/10/14,39689
SC1,2023/9/26,49085
SC1,2023/11/12,99577
SC1,2023/11/14,58689
SC1,2023/9/23,47051
SC1,2023/10/21,43694
SC1,2023/8/29,38688
SC1,2023/11/1,102030
SC1,2023/9/30,31313
SC1,2023/10/10,38319
SC1,2023/10/15,38619
SC1,2023/10/2,26567
SC1,2023/8/6,31319
SC1,2023/8/13,31308
SC1,2023/9/3,40073
SC1,2023/10/27,55915
SC1,2023/8/31,40664
SC1,2023/11/20,42414
SC1,2023/10/12,41885
SC1,2023/11/22,45352
SC1,2023/10/19,42066
SC1,2023/9/12,39122
SC1,2023/10/9,38656
SC1,2023/11/23,45169
SC1,2023/10/11,39627
SC1,2023/8/9,34242
SC1,2023/8/26,37218
SC1,2023/9/14,43579
SC1,2023/10/3,27154
SC1,2023/10/20,49307
SC1,2023/8/11,33589
SC1,2023/8/3,38477
SC1,2023/8/4,35773
SC1,2023/8/22,36408
SC1,2023/11/2,87732
SC1,2023/9/9,41695
SC1,2023/10/7,37052
SC1,2023/8/17,36006
SC1,2023/11/4,61433
SC1,2023/11/7,57672
SC1,2023/9/20,45579
SC1,2023/8/24,37910
SC1,2023/8/7,29584
SC1,2023/9/28,42365
SC1,2023/11/13,73365
SC1,2023/9/22,47240
SC1,2023/8/14,31785
SC1,2023/10/4,27801
SC1,2023/11/10,57044
SC46,2023/9/27,2423
SC46,2023/9/11,1852
SC46,2023/9/3,2331
SC46,2023/8/5,2120
SC46,2023/10/13,1764
SC46,2023/8/9,2127
SC46,2023/8/21,1875
SC46,2023/10/9,1640
SC46,2023/8/11,2068
SC46,2023/11/24,2496
SC46,2023/9/10,1713
SC46,2023/9/25,2624
SC46,2023/11/6,1981
SC46,2023/10/16,1553
SC46,2023/9/13,2120
SC46,2023/11/14,2024
SC46,2023/10/23,1251
SC46,2023/8/7,1778
SC46,2023/9/12,2045
SC46,2023/11/15,2555
SC46,2023/9/15,2135
SC46,2023/8/26,7229
SC46,2023/9/16,1900
SC46,2023/8/28,10895
SC46,2023/9/23,2533
SC46,2023/10/29,1511
SC46,2023/8/29,7377
SC46,2023/8/15,1798
SC46,2023/10/22,1191
SC46,2023/8/4,1738
SC46,2023/8/30,5261
SC46,2023/10/2,447
SC46,2023/10/31,2021
SC46,2023/9/9,1993
SC46,2023/11/1,3237
SC46,2023/11/30,3098
SC46,2023/8/27,8824
SC46,2023/11/26,1852
SC46,2023/9/4,2620
SC46,2023/9/28,1300
SC46,2023/11/23,2844
SC46,2023/10/7,1131
SC46,2023/11/21,2223
SC46,2023/10/20,1911
SC46,2023/10/26,1649
SC46,2023/9/30,239
SC46,2023/9/26,2942
SC46,2023/11/28,2770
SC46,2023/10/15,1643
SC46,2023/11/7,1895
SC46,2023/8/1,2163
SC46,2023/8/24,2881
SC46,2023/9/6,2347
SC46,2023/11/2,2239
SC46,2023/11/20,1756
SC46,2023/9/1,3265
SC46,2023/9/19,2173
SC46,2023/10/11,1809
SC46,2023/11/3,2213
SC46,2023/8/17,1803
SC46,2023/10/18,1672
SC46,2023/8/16,1894
SC46,2023/10/6,825
SC46,2023/11/29,3653
SC46,2023/9/22,2559
SC46,2023/9/18,1912
SC46,2023/11/18,2479
SC46,2023/10/1,275
SC46,2023/10/10,1754
SC46,2023/8/23,3163
SC46,2023/10/17,1682
SC46,2023/9/7,2259
SC46,2023/9/8,2016
SC46,2023/10/27,1568
SC46,2023/11/11,3039
SC46,2023/9/29,289
SC46,2023/11/19,2372
SC46,2023/9/5,2354
SC46,2023/11/22,2451
SC46,2023/10/4,556
SC46,2023/8/13,1984
SC46,2023/8/25,4662
SC46,2023/11/9,2559
SC46,2023/11/25,2751
SC46,2023/10/3,470
SC46,2023/10/24,1715
SC46,2023/8/18,2242
SC46,2023/10/28,1421
SC46,2023/11/8,2220
SC46,2023/9/20,2122
SC46,2023/8/20,1926
SC46,2023/8/12,1908
SC46,2023/10/19,1850
SC46,2023/8/31,4196
SC46,2023/11/12,3008
SC46,2023/8/19,2396
SC46,2023/11/13,1975
SC46,2023/11/16,2872
SC46,2023/8/3,1668
SC46,2023/8/6,1760
SC46,2023/9/2,2574
SC46,2023/10/5,679
SC46,2023/8/14,1910
SC46,2023/8/8,2013
SC46,2023/10/14,1639
SC46,2023/10/30,1520
SC46,2023/10/12,1674
SC46,2023/10/21,1495
SC46,2023/11/4,2073
SC46,2023/9/24,2467
SC46,2023/11/10,2868
SC46,2023/8/22,2025
SC46,2023/9/17,1796
SC46,2023/10/25,1726
SC46,2023/8/10,1908
SC46,2023/10/8,1378
SC46,2023/9/14,2214
SC46,2023/9/21,2353
SC46,2023/11/27,2580
SC46,2023/11/5,1971
SC46,2023/8/2,1774
SC46,2023/11/17,2696
SC34,2023/9/26,12371
SC34,2023/9/11,8501
SC34,2023/11/22,8452
SC34,2023/9/4,9297
SC34,2023/9/29,9440
SC34,2023/10/31,15448
SC34,2023/10/17,8565
SC34,2023/10/23,11846
SC34,2023/9/6,10726
SC34,2023/8/22,7877
SC34,2023/11/12,17791
SC34,2023/8/12,7339
SC34,2023/9/24,11014
SC34,2023/10/27,11785
SC34,2023/9/22,11470
SC34,2023/11/8,12658
SC34,2023/11/7,10744
SC34,2023/10/9,8853
SC34,2023/10/7,8441
SC34,2023/10/14,7701
SC34,2023/10/28,10685
SC34,2023/11/18,7652
SC34,2023/9/9,10533
SC34,2023/9/21,10655
SC34,2023/11/2,17032
SC34,2023/10/24,20778
SC34,2023/9/8,10588
SC34,2023/11/15,8126
SC34,2023/11/5,10979
SC34,2023/11/20,8148
SC34,2023/10/25,11990
SC34,2023/9/19,11366
SC34,2023/11/10,16504
SC34,2023/10/19,9814
SC34,2023/8/1,8896
SC34,2023/9/7,12207
SC34,2023/11/27,8641
SC34,2023/9/20,10594
SC34,2023/8/16,7825
SC34,2023/8/26,8444
SC34,2023/10/18,8615
SC34,2023/9/14,11729
SC34,2023/8/5,8015
SC34,2023/8/21,8146
SC34,2023/11/25,8265
SC34,2023/9/15,9520
SC34,2023/10/21,8608
SC34,2023/11/19,7402
SC34,2023/11/11,34543
SC34,2023/8/11,7855
SC34,2023/8/8,7773
SC34,2023/11/9,11030
SC34,2023/9/13,9793
SC34,2023/8/23,8315
SC34,2023/9/27,10767
SC34,2023/11/29,8879
SC34,2023/11/28,8638
SC34,2023/8/20,7667
SC34,2023/10/20,11093
SC34,2023/9/17,9194
SC34,2023/9/18,10109
SC34,2023/8/30,9822
SC34,2023/11/24,8648
SC34,2023/8/3,8440
SC34,2023/10/13,8210
SC34,2023/8/17,8213
SC34,2023/8/25,9315
SC34,2023/10/1,8947
SC34,2023/8/9,7998
SC34,2023/11/17,7789
SC34,2023/11/6,11018
SC34,2023/8/19,8104
SC34,2023/10/3,8108
SC34,2023/8/24,8972
SC34,2023/9/2,10109
SC34,2023/9/10,8556
SC34,2023/9/1,13611
SC34,2023/10/6,7839
SC34,2023/11/26,8134
SC34,2023/11/21,8194
SC34,2023/10/16,8733
SC34,2023/10/8,8766
SC34,2023/10/10,8786
SC34,2023/9/5,10030
SC34,2023/10/4,7596
SC34,2023/11/23,8481
SC34,2023/9/3,9044
SC34,2023/10/15,7590
SC34,2023/11/30,9528
SC34,2023/11/13,10031
SC34,2023/9/30,8647
SC34,2023/8/7,7474
SC34,2023/10/29,9834
SC34,2023/11/16,8595
SC34,2023/11/3,12176
SC34,2023/8/14,7513
SC34,2023/8/4,7961
SC34,2023/9/12,9079
SC34,2023/10/11,8186
SC34,2023/10/2,8270
SC34,2023/10/5,7795
SC34,2023/9/16,8903
SC34,2023/10/26,10962
SC34,2023/9/23,11021
SC34,2023/11/14,7372
SC34,2023/8/18,8393
SC34,2023/8/13,6752
SC34,2023/8/10,7688
SC34,2023/9/25,11236
SC34,2023/8/15,8637
SC34,2023/8/2,8588
SC34,2023/10/12,8341
SC34,2023/8/27,9423
SC34,2023/9/28,10881
SC34,2023/10/22,7965
SC34,2023/8/28,10095
SC34,2023/8/31,10469
SC34,2023/8/29,8655
SC34,2023/11/4,12181
SC34,2023/11/1,33209
SC34,2023/10/30,9807
SC34,2023/8/6,7284
SC14,2023/11/24,1478
SC14,2023/10/26,1432
SC14,2023/8/8,1547
SC14,2023/10/29,1254
SC14,2023/9/9,1115
SC14,2023/9/22,1865
SC14,2023/11/19,1214
SC14,2023/11/30,1791
SC14,2023/9/1,1461
SC14,2023/9/24,1723
SC14,2023/8/17,1594
SC14,2023/9/15,1475
SC14,2023/8/15,1571
SC14,2023/9/14,1486
SC14,2023/10/3,1202
SC14,2023/11/1,1513
SC14,2023/10/9,1114
SC14,2023/11/21,1391
SC14,2023/8/18,1462
SC14,2023/11/15,1518
SC14,2023/8/11,1572
SC14,2023/11/22,1498
SC14,2023/11/20,1382
SC14,2023/9/11,1598
SC14,2023/8/22,1517
SC14,2023/9/2,1358
SC14,2023/9/12,1365
SC14,2023/10/8,1010
SC14,2023/9/4,1455
SC14,2023/9/17,1698
SC14,2023/8/4,1789
SC14,2023/11/13,1360
SC14,2023/8/13,1538
SC14,2023/8/6,1333
SC14,2023/9/6,1273
SC14,2023/9/21,1768
SC14,2023/10/17,1321
SC14,2023/8/1,3096
SC14,2023/9/8,1186
SC14,2023/11/14,1396
SC14,2023/11/17,1695
SC14,2023/8/5,1576
SC14,2023/8/25,1477
SC14,2023/11/25,1363
SC14,2023/9/10,1267
SC14,2023/10/28,1357
SC14,2023/8/16,1659
SC14,2023/10/18,1447
SC14,2023/9/29,1758
SC14,2023/8/30,1900
SC14,2023/8/26,1496
SC14,2023/10/25,1535
SC14,2023/10/20,1299
SC14,2023/8/2,2229
SC14,2023/11/16,1656
SC14,2023/10/22,1254
SC14,2023/8/7,1784
SC14,2023/9/19,1730
SC14,2023/8/3,2181
SC14,2023/10/14,1242
SC14,2023/8/27,1627
SC14,2023/10/11,1022
SC14,2023/10/27,1430
SC14,2023/9/25,1869
SC14,2023/9/20,1716
SC14,2023/9/23,1796
SC14,2023/8/19,1368
SC14,2023/10/13,1268
SC14,2023/10/5,1138
SC14,2023/11/28,1510
SC14,2023/10/6,1118
SC14,2023/8/12,1408
SC14,2023/10/10,1068
SC14,2023/8/23,1450
SC14,2023/9/28,1675
SC14,2023/10/1,1601
SC14,2023/11/3,1593
SC14,2023/11/4,1195
SC14,2023/9/30,1768
SC14,2023/11/18,1388
SC14,2023/8/31,1773
SC14,2023/9/13,1322
SC14,2023/8/9,1644
SC14,2023/10/24,1491
SC14,2023/8/28,1832
SC14,2023/11/12,1575
SC14,2023/8/14,1573
SC14,2023/11/5,1152
SC14,2023/9/26,1631
SC14,2023/11/26,1392
SC14,2023/9/7,1125
SC14,2023/9/5,1032
SC14,2023/10/15,1254
SC14,2023/11/7,1252
SC14,2023/11/11,1521
SC14,2023/8/10,1728
SC14,2023/11/27,1592
SC14,2023/11/23,1473
SC14,2023/10/4,1212
SC14,2023/10/23,1397
SC14,2023/11/2,1661
SC14,2023/10/21,1318
SC14,2023/11/9,1226
SC14,2023/10/2,1299
SC14,2023/9/3,1403
SC14,2023/9/16,1729
SC14,2023/10/19,1262
SC14,2023/10/7,1097
SC14,2023/10/31,1669
SC14,2023/11/10,1376
SC14,2023/10/12,1369
SC14,2023/10/16,1448
SC14,2023/9/27,1368
SC14,2023/8/29,1993
SC14,2023/8/20,1359
SC14,2023/8/24,1469
SC14,2023/9/18,1981
SC14,2023/11/29,1653
SC14,2023/11/6,1301
SC14,2023/11/8,1154
SC14,2023/8/21,1393
SC14,2023/10/30,1690
SC51,2023/11/29,11471
SC51,2023/10/30,11049
SC51,2023/9/14,11328
SC51,2023/9/6,11841
SC51,2023/11/16,12649
SC51,2023/8/18,9809
SC51,2023/9/17,11171
SC51,2023/8/26,9998
SC51,2023/11/7,13792
SC51,2023/8/23,9997
SC51,2023/8/21,9499
SC51,2023/11/15,13104
SC51,2023/8/3,9403
SC51,2023/11/17,12964
SC51,2023/8/20,9505
SC51,2023/10/28,12462
SC51,2023/8/7,8561
SC51,2023/9/16,11624
SC51,2023/10/14,10296
SC51,2023/9/15,11424
SC51,2023/11/10,13804
SC51,2023/11/13,19071
SC51,2023/9/23,11901
SC51,2023/11/2,19488
SC51,2023/8/10,9262
SC51,2023/11/1,22116
SC51,2023/11/9,14586
SC51,2023/10/17,10486
SC51,2023/10/1,8757
SC51,2023/11/4,15144
SC51,2023/9/3,10928
SC51,2023/11/25,10942
SC51,2023/8/28,9669
SC51,2023/9/28,11656
SC51,2023/10/5,8395
SC51,2023/11/3,16458
SC51,2023/10/16,9866
SC51,2023/10/8,10453
SC51,2023/9/20,11807
SC51,2023/9/22,12509
SC51,2023/10/3,7390
SC51,2023/11/6,13339
SC51,2023/10/23,9932
SC51,2023/9/26,12851
SC51,2023/9/29,9022
SC51,2023/9/24,11838
SC51,2023/9/7,12231
SC51,2023/10/31,12295
SC51,2023/9/13,11473
SC51,2023/10/7,9755
SC51,2023/10/13,10725
SC51,2023/11/23,11048
SC51,2023/8/6,8871
SC51,2023/11/18,12114
SC51,2023/10/15,10028
SC51,2023/10/10,10879
SC51,2023/10/25,15652
SC51,2023/11/26,10246
SC51,2023/10/18,10674
SC51,2023/8/15,9353
SC51,2023/9/5,11268
SC51,2023/10/12,10438
SC51,2023/8/14,8476
SC51,2023/11/19,11151
SC51,2023/11/11,24346
SC51,2023/11/30,11278
SC51,2023/9/12,10991
SC51,2023/8/25,10574
SC51,2023/9/27,12601
SC51,2023/9/1,11220
SC51,2023/8/31,11061
SC51,2023/8/4,9645
SC51,2023/8/11,9110
SC51,2023/8/1,9574
SC51,2023/10/24,15082
SC51,2023/9/18,11107
SC51,2023/11/24,11398
SC51,2023/11/27,10976
SC51,2023/9/9,11255
SC51,2023/9/4,10870
SC51,2023/8/19,9962
SC51,2023/8/13,8487
SC51,2023/9/21,11985
SC51,2023/10/19,10397
SC51,2023/9/2,12294
SC51,2023/9/8,11996
SC51,2023/11/22,11690
SC51,2023/11/5,14649
SC51,2023/9/19,11595
SC51,2023/8/9,9478
SC51,2023/10/11,10544
SC51,2023/10/6,9367
SC51,2023/9/25,12036
SC51,2023/11/14,14909
SC51,2023/10/2,7732
SC51,2023/10/21,10874
SC51,2023/8/17,9672
SC51,2023/8/22,10184
SC51,2023/8/8,8950
SC51,2023/8/24,10128
SC51,2023/9/11,10419
SC51,2023/11/20,10838
SC51,2023/8/27,9613
SC51,2023/11/21,11498
SC51,2023/8/30,10551
SC51,2023/8/16,9778
SC51,2023/11/28,11333
SC51,2023/10/22,9684
SC51,2023/10/9,10861
SC51,2023/11/8,13961
SC51,2023/10/4,7830
SC51,2023/8/5,9401
SC51,2023/8/12,9202
SC51,2023/9/10,10982
SC51,2023/10/27,13009
SC51,2023/8/2,10043
SC51,2023/10/20,11062
SC51,2023/8/29,10584
SC51,2023/10/26,12629
SC51,2023/10/29,11821
SC51,2023/9/30,9001
SC51,2023/11/12,24234
SC26,2023/8/24,3734
SC26,2023/11/23,3717
SC26,2023/8/26,4397
SC26,2023/11/3,5988
SC26,2023/11/14,4834
SC26,2023/10/10,3943
SC26,2023/8/17,4132
SC26,2023/10/5,4409
SC26,2023/9/15,4205
SC26,2023/11/5,5327
SC26,2023/9/23,5301
SC26,2023/9/2,4872
SC26,2023/10/28,5323
SC26,2023/8/20,4844
SC26,2023/8/27,4589
SC26,2023/11/13,5027
SC26,2023/8/23,3895
SC26,2023/10/2,3547
SC26,2023/10/20,5247
SC26,2023/8/1,5243
SC26,2023/8/4,4139
SC26,2023/11/22,4141
SC26,2023/9/22,5311
SC26,2023/9/19,4952
SC26,2023/9/10,4116
SC26,2023/11/26,4035
SC26,2023/8/10,4091
SC26,2023/11/24,3924
SC26,2023/11/30,4477
SC26,2023/10/12,3621
SC26,2023/11/28,4013
SC26,2023/8/13,3738
SC26,2023/11/15,4289
SC26,2023/8/14,4293
SC26,2023/8/29,4397
SC26,2023/8/19,4743
SC26,2023/10/21,4238
SC26,2023/10/25,6160
SC26,2023/8/21,5282
SC26,2023/9/16,4520
SC26,2023/10/27,5382
SC26,2023/11/12,8831
SC26,2023/8/12,3826
SC26,2023/9/13,4195
SC26,2023/9/1,4829
SC26,2023/8/31,4087
SC26,2023/9/18,4904
SC26,2023/9/9,5381
SC26,2023/11/4,5874
SC26,2023/9/4,5522
SC26,2023/11/21,4390
SC26,2023/10/3,3607
SC26,2023/10/4,3926
SC26,2023/10/30,5255
SC26,2023/10/18,3721
SC26,2023/11/10,5511
SC26,2023/9/7,4852
SC26,2023/11/2,6571
SC26,2023/10/14,3614
SC26,2023/8/15,4746
SC26,2023/11/6,5777
SC26,2023/8/9,4294
SC26,2023/9/12,4479
SC26,2023/11/20,3802
SC26,2023/10/22,4427
SC26,2023/10/11,3698
SC26,2023/8/30,4162
SC26,2023/9/30,3328
SC26,2023/9/24,5471
SC26,2023/10/23,5055
SC26,2023/9/5,5396
SC26,2023/9/3,4868
SC26,2023/8/11,3974
SC26,2023/9/27,4573
SC26,2023/8/8,4076
SC26,2023/10/13,3636
SC26,2023/11/18,3991
SC26,2023/11/25,3988
SC26,2023/11/7,5694
SC26,2023/10/24,6876
SC26,2023/11/11,13697
SC26,2023/9/28,4259
SC26,2023/8/5,3951
SC26,2023/10/15,3398
SC26,2023/10/17,4025
SC26,2023/8/18,4119
SC26,2023/11/1,11294
SC26,2023/8/7,3993
SC26,2023/10/6,4063
SC26,2023/9/8,4283
SC26,2023/11/29,4142
SC26,2023/10/29,5548
SC26,2023/9/29,4008
SC26,2023/9/26,4775
SC26,2023/11/27,3921
SC26,2023/8/3,4055
SC26,2023/11/16,3968
SC26,2023/8/16,4544
SC26,2023/9/14,4091
SC26,2023/11/8,5739
SC26,2023/9/20,5741
SC26,2023/10/19,3889
SC26,2023/9/21,5242
SC26,2023/11/17,4079
SC26,2023/8/2,4069
SC26,2023/10/8,4028
SC26,2023/9/11,4253
SC26,2023/10/31,3800
SC26,2023/11/9,5615
SC26,2023/8/25,3885
SC26,2023/10/16,4317
SC26,2023/8/6,3808
SC26,2023/10/9,3763
SC26,2023/9/17,4497
SC26,2023/11/19,3777
SC26,2023/9/6,4824
SC26,2023/8/28,4999
SC26,2023/10/1,3747
SC26,2023/9/25,5848
SC26,2023/10/7,4622
SC26,2023/10/26,5506
SC26,2023/8/22,4969
SC32,2023/8/19,2733
SC32,2023/8/27,3544
SC32,2023/10/2,1585
SC32,2023/10/18,2519
SC32,2023/8/22,3232
SC32,2023/9/16,3107
SC32,2023/11/13,3521
SC32,2023/11/30,2788
SC32,2023/10/7,2222
SC32,2023/11/11,9849
SC32,2023/11/23,2340
SC32,2023/8/23,2988
SC32,2023/9/25,3317
SC32,2023/10/21,2156
SC32,2023/9/27,3683
SC32,2023/8/6,2524
SC32,2023/10/22,1568
SC32,2023/9/2,4187
SC32,2023/11/12,6424
SC32,2023/11/27,1946
SC32,2023/11/26,1363
SC32,2023/9/22,4070
SC32,2023/10/1,1836
SC32,2023/8/21,3114
SC32,2023/8/20,2306
SC32,2023/9/30,1751
SC32,2023/11/2,6410
SC32,2023/10/24,5667
SC32,2023/8/4,2909
SC32,2023/8/10,2778
SC32,2023/11/15,1737
SC32,2023/8/30,2609
SC32,2023/10/20,2925
SC32,2023/11/14,2031
SC32,2023/10/25,3745
SC32,2023/10/10,2297
SC32,2023/10/23,2882
SC32,2023/9/26,4232
SC32,2023/10/6,1908
SC32,2023/11/5,2312
SC32,2023/11/18,1665
SC32,2023/10/26,2869
SC32,2023/9/20,4533
SC32,2023/8/13,2558
SC32,2023/11/22,1965
SC32,2023/9/3,3262
SC32,2023/11/28,1962
SC32,2023/10/3,1737
SC32,2023/9/8,4408
SC32,2023/10/30,2865
SC32,2023/11/1,8842
SC32,2023/10/12,2388
SC32,2023/9/17,3337
SC32,2023/9/24,3657
SC32,2023/8/12,2792
SC32,2023/10/9,2716
SC32,2023/8/16,3507
SC32,2023/11/3,4369
SC32,2023/11/25,1469
SC32,2023/8/15,2906
SC32,2023/8/5,2856
SC32,2023/9/14,5148
SC32,2023/10/19,2660
SC32,2023/8/1,3817
SC32,2023/11/21,2067
SC32,2023/10/31,3481
SC32,2023/10/28,2250
SC32,2023/8/28,3838
SC32,2023/10/14,2170
SC32,2023/8/14,2599
SC32,2023/11/6,2431
SC32,2023/9/19,4256
SC32,2023/11/24,2187
SC32,2023/9/1,7082
SC32,2023/9/11,3114
SC32,2023/9/23,3851
SC32,2023/11/4,3352
SC32,2023/8/25,4040
SC32,2023/9/21,4144
SC32,2023/8/11,3429
SC32,2023/11/10,4244
SC32,2023/9/4,3487
SC32,2023/11/17,2126
SC32,2023/9/9,3787
SC32,2023/11/16,1909
SC32,2023/11/29,2188
SC32,2023/8/3,3217
SC32,2023/9/10,3050
SC32,2023/8/8,2962
SC32,2023/8/24,3712
SC32,2023/8/7,2793
SC32,2023/9/29,2340
SC32,2023/10/13,2388
SC32,2023/11/8,2864
SC32,2023/10/17,2530
SC32,2023/8/2,3498
SC32,2023/9/15,4577
SC32,2023/9/13,3725
SC32,2023/9/6,4225
SC32,2023/11/19,1536
SC32,2023/10/27,2518
SC32,2023/10/8,2421
SC32,2023/10/5,1719
SC32,2023/9/12,3860
SC32,2023/9/5,3978
SC32,2023/10/29,1917
SC32,2023/10/16,2615
SC32,2023/10/15,2271
SC32,2023/9/28,3212
SC32,2023/8/17,2782
SC32,2023/11/7,2955
SC32,2023/8/9,3138
SC32,2023/10/11,2393
SC32,2023/8/31,2522
SC32,2023/8/29,3247
SC32,2023/11/9,2832
SC32,2023/10/4,1662
SC32,2023/9/18,3722
SC32,2023/9/7,5844
SC32,2023/11/20,1846
SC32,2023/8/18,2829
SC32,2023/8/26,2872
SC24,2023/8/24,5893
SC24,2023/8/18,6821
SC24,2023/9/4,6858
SC24,2023/11/12,11673
SC24,2023/9/10,6455
SC24,2023/11/6,6846
SC24,2023/11/10,6156
SC24,2023/10/29,5645
SC24,2023/11/27,4897
SC24,2023/9/2,6340
SC24,2023/9/30,5361
SC24,2023/10/22,4635
SC24,2023/8/13,5488
SC24,2023/11/11,16506
SC24,2023/8/12,5673
SC24,2023/8/2,6013
SC24,2023/8/31,5835
SC24,2023/10/17,5573
SC24,2023/8/8,5984
SC24,2023/8/21,7923
SC24,2023/9/27,6727
SC24,2023/9/18,6834
SC24,2023/8/19,6929
SC24,2023/9/3,6390
SC24,2023/9/9,7218
SC24,2023/10/31,5675
SC24,2023/8/7,5709
SC24,2023/10/24,9260
SC24,2023/9/15,6723
SC24,2023/11/9,6510
SC24,2023/11/29,5032
SC24,2023/10/4,5145
SC24,2023/11/20,5624
SC24,2023/8/10,6217
SC24,2023/11/24,4779
SC24,2023/11/8,6824
SC24,2023/8/1,6428
SC24,2023/10/23,5034
SC24,2023/9/23,6890
SC24,2023/10/15,5213
SC24,2023/11/28,4912
SC24,2023/9/6,6687
SC24,2023/10/3,4961
SC24,2023/9/7,7218
SC24,2023/8/22,6814
SC24,2023/10/27,6680
SC24,2023/11/19,5008
SC24,2023/9/28,5682
SC24,2023/11/4,6532
SC24,2023/8/20,7203
SC24,2023/9/17,6405
SC24,2023/10/20,5329
SC24,2023/11/3,6748
SC24,2023/8/6,5846
SC24,2023/9/11,6628
SC24,2023/11/17,5562
SC24,2023/11/26,4470
SC24,2023/8/28,5970
SC24,2023/9/16,6371
SC24,2023/10/2,4676
SC24,2023/8/27,5509
SC24,2023/8/3,6208
SC24,2023/11/1,13528
SC24,2023/9/1,6445
SC24,2023/9/8,6658
SC24,2023/11/21,5317
SC24,2023/10/1,4939
SC24,2023/10/6,5429
SC24,2023/8/5,5743
SC24,2023/8/9,6605
SC24,2023/8/4,5827
SC24,2023/9/24,6824
SC24,2023/9/14,7005
SC24,2023/10/28,5898
SC24,2023/9/25,7119
SC24,2023/8/11,5889
SC24,2023/10/8,5671
SC24,2023/8/29,5908
SC24,2023/11/7,6876
SC24,2023/10/10,5430
SC24,2023/10/12,5684
SC24,2023/11/16,5705
SC24,2023/11/5,6112
SC24,2023/10/18,5833
SC24,2023/10/14,5450
SC24,2023/10/11,5685
SC24,2023/10/25,7362
SC24,2023/10/21,5159
SC24,2023/11/14,5982
SC24,2023/10/26,6595
SC24,2023/8/30,5889
SC24,2023/10/19,5259
SC24,2023/10/9,5497
SC24,2023/9/12,6571
SC24,2023/9/19,6976
SC24,2023/11/25,4582
SC24,2023/9/20,7337
SC24,2023/8/15,6230
SC24,2023/11/2,8233
SC24,2023/11/30,5354
SC24,2023/10/7,6055
SC24,2023/10/30,5950
SC24,2023/8/14,6086
SC24,2023/11/18,5223
SC24,2023/8/23,6091
SC24,2023/8/26,5603
SC24,2023/9/29,5408
SC24,2023/9/26,7928
SC24,2023/11/22,5169
SC24,2023/9/5,6736
SC24,2023/11/15,5759
SC24,2023/9/22,6895
SC24,2023/11/13,7191
SC24,2023/10/13,5473
SC24,2023/8/16,6372
SC24,2023/8/17,6593
SC24,2023/9/21,7602
SC24,2023/8/25,5763
SC24,2023/10/16,5709
SC24,2023/10/5,5303
SC24,2023/11/23,5231
SC24,2023/9/13,6388
SC4,2023/10/9,23496
SC4,2023/11/27,20774
SC4,2023/10/27,21982
SC4,2023/9/28,21796
SC4,2023/8/27,20063
SC4,2023/11/24,21245
SC4,2023/10/19,20588
SC4,2023/8/4,17762
SC4,2023/11/28,20204
SC4,2023/10/1,18497
SC4,2023/9/30,19501
SC4,2023/10/26,24172
SC4,2023/9/12,22126
SC4,2023/8/19,18795
SC4,2023/10/13,20912
SC4,2023/10/24,28382
SC4,2023/10/22,20195
SC4,2023/9/26,27073
SC4,2023/11/12,44611
SC4,2023/9/10,20490
SC4,2023/11/18,25130
SC4,2023/11/16,27183
SC4,2023/9/6,24621
SC4,2023/11/11,46224
SC4,2023/8/31,21919
SC4,2023/10/14,20529
SC4,2023/11/22,22663
SC4,2023/10/6,19023
SC4,2023/9/25,22992
SC4,2023/10/30,21589
SC4,2023/9/24,24150
SC4,2023/9/21,23037
SC4,2023/8/24,20569
SC4,2023/11/6,25346
SC4,2023/11/19,23331
SC4,2023/8/28,20041
SC4,2023/9/13,21208
SC4,2023/11/25,21127
SC4,2023/11/3,27618
SC4,2023/8/11,16594
SC4,2023/11/26,19621
SC4,2023/11/17,26440
SC4,2023/9/23,23975
SC4,2023/11/4,24670
