日期,小时,分拣中心,货量
2023/12/7,23,SC10,3754
2023/12/7,24,SC10,3735
2023/12/8,1,SC10,2942
2023/12/8,2,SC10,1408
2023/12/8,3,SC10,1813
2023/12/8,4,SC10,1596
2023/12/8,5,SC10,1695
2023/12/8,6,SC10,1730
2023/12/8,7,SC10,420
2023/12/8,8,SC10,110
2023/12/8,9,SC10,413
2023/12/8,10,SC10,454
2023/12/8,11,SC10,1019
2023/12/8,12,SC10,1117
2023/12/8,13,SC10,822
2023/12/8,14,SC10,946
2023/12/8,15,SC10,529
2023/12/8,16,SC10,262
2023/12/8,17,SC10,291
2023/12/8,18,SC10,738
2023/12/8,19,SC10,1562
2023/12/8,20,SC10,2504
2023/12/8,21,SC10,4122
2023/12/8,22,SC10,4033
2023/12/8,23,SC10,3688
2023/12/8,24,SC10,3670
2023/12/9,1,SC10,2921
2023/12/9,2,SC10,1398
2023/12/9,3,SC10,1800
2023/12/9,4,SC10,1585
2023/12/9,5,SC10,1683
2023/12/9,6,SC10,1718
2023/12/9,7,SC10,417
2023/12/9,8,SC10,110
2023/12/9,9,SC10,410
2023/12/9,10,SC10,451
2023/12/9,11,SC10,1012
2023/12/9,12,SC10,1109
2023/12/9,13,SC10,816
2023/12/9,14,SC10,939
2023/12/9,15,SC10,525
2023/12/9,16,SC10,260
2023/12/9,17,SC10,289
2023/12/9,18,SC10,733
2023/12/9,19,SC10,1551
2023/12/9,20,SC10,2486
2023/12/9,21,SC10,4092
2023/12/9,22,SC10,4004
2023/12/9,23,SC10,3662
2023/12/9,24,SC10,3644
2023/12/10,1,SC10,2940
2023/12/10,2,SC10,1407
2023/12/10,3,SC10,1812
2023/12/10,4,SC10,1595
2023/12/10,5,SC10,1694
2023/12/10,6,SC10,1728
2023/12/10,7,SC10,419
2023/12/10,8,SC10,110
2023/12/10,9,SC10,413
2023/12/10,10,SC10,453
2023/12/10,11,SC10,1018
2023/12/10,12,SC10,1116
2023/12/10,13,SC10,821
2023/12/10,14,SC10,945
2023/12/10,15,SC10,529
2023/12/10,16,SC10,262
2023/12/10,17,SC10,291
2023/12/10,18,SC10,737
2023/12/10,19,SC10,1561
2023/12/10,20,SC10,2502
2023/12/10,21,SC10,4118
2023/12/10,22,SC10,4029
2023/12/10,23,SC10,3685
2023/12/10,24,SC10,3667
2023/12/11,1,SC10,3711
2023/12/11,2,SC10,1776
2023/12/11,3,SC10,2287
2023/12/11,4,SC10,2013
2023/12/11,5,SC10,2138
2023/12/11,6,SC10,2182
2023/12/11,7,SC10,529
2023/12/11,8,SC10,139
2023/12/11,9,SC10,521
2023/12/11,10,SC10,572
2023/12/11,11,SC10,1285
2023/12/11,12,SC10,1409
2023/12/11,13,SC10,1036
2023/12/11,14,SC10,1193
2023/12/11,15,SC10,667
2023/12/11,16,SC10,330
2023/12/11,17,SC10,367
2023/12/11,18,SC10,931
2023/12/11,19,SC10,1970
2023/12/11,20,SC10,3158
2023/12/11,21,SC10,5199
2023/12/11,22,SC10,5087
2023/12/11,23,SC10,4652
2023/12/11,24,SC10,4629
2023/12/12,1,SC10,2978
2023/12/12,2,SC10,1426
2023/12/12,3,SC10,1836
2023/12/12,4,SC10,1616
2023/12/12,5,SC10,1716
2023/12/12,6,SC10,1751
2023/12/12,7,SC10,425
2023/12/12,8,SC10,112
2023/12/12,9,SC10,419
2023/12/12,10,SC10,459
2023/12/12,11,SC10,1031
2023/12/12,12,SC10,1131
2023/12/12,13,SC10,832
2023/12/12,14,SC10,958
2023/12/12,15,SC10,536
2023/12/12,16,SC10,265
2023/12/12,17,SC10,295
2023/12/12,18,SC10,747
2023/12/12,19,SC10,1581
2023/12/12,20,SC10,2535
2023/12/12,21,SC10,4173
2023/12/12,22,SC10,4083
2023/12/12,23,SC10,3734
2023/12/12,24,SC10,3715
2023/12/13,1,SC10,3029
2023/12/13,2,SC10,1450
2023/12/13,3,SC10,1867
2023/12/13,4,SC10,1643
2023/12/13,5,SC10,1746
2023/12/13,6,SC10,1781
2023/12/13,7,SC10,432
2023/12/13,8,SC10,114
2023/12/13,9,SC10,426
2023/12/13,10,SC10,467
2023/12/13,11,SC10,1049
2023/12/13,12,SC10,1150
2023/12/13,13,SC10,846
2023/12/13,14,SC10,974
2023/12/13,15,SC10,545
2023/12/13,16,SC10,270
2023/12/13,17,SC10,300
2023/12/13,18,SC10,760
2023/12/13,19,SC10,1608
2023/12/13,20,SC10,2578
2023/12/13,21,SC10,4244
2023/12/13,22,SC10,4153
2023/12/13,23,SC10,3798
2023/12/13,24,SC10,3779
2023/12/14,1,SC10,3044
2023/12/14,2,SC10,1457
2023/12/14,3,SC10,1876
2023/12/14,4,SC10,1652
2023/12/14,5,SC10,1754
2023/12/14,6,SC10,1790
2023/12/14,7,SC10,434
2023/12/14,8,SC10,114
2023/12/14,9,SC10,428
2023/12/14,10,SC10,470
2023/12/14,11,SC10,1054
2023/12/14,12,SC10,1156
2023/12/14,13,SC10,850
2023/12/14,14,SC10,979
2023/12/14,15,SC10,548
2023/12/14,16,SC10,271
2023/12/14,17,SC10,301
2023/12/14,18,SC10,764
2023/12/14,19,SC10,1616
2023/12/14,20,SC10,2591
2023/12/14,21,SC10,4265
2023/12/14,22,SC10,4173
2023/12/14,23,SC10,3817
2023/12/14,24,SC10,3798
2023/12/15,1,SC10,3066
2023/12/15,2,SC10,1468
2023/12/15,3,SC10,1890
2023/12/15,4,SC10,1664
2023/12/15,5,SC10,1767
2023/12/15,6,SC10,1803
2023/12/15,7,SC10,437
2023/12/15,8,SC10,115
2023/12/15,9,SC10,431
2023/12/15,10,SC10,473
2023/12/15,11,SC10,1062
2023/12/15,12,SC10,1164
2023/12/15,13,SC10,856
2023/12/15,14,SC10,986
2023/12/15,15,SC10,552
2023/12/15,16,SC10,273
2023/12/15,17,SC10,303
2023/12/15,18,SC10,769
2023/12/15,19,SC10,1628
2023/12/15,20,SC10,2610
2023/12/15,21,SC10,4296
2023/12/15,22,SC10,4203
2023/12/15,23,SC10,3844
2023/12/15,24,SC10,3825
2023/12/16,1,SC10,3056
2023/12/16,2,SC10,1463
2023/12/16,3,SC10,1883
2023/12/16,4,SC10,1658
2023/12/16,5,SC10,1761
2023/12/16,6,SC10,1797
2023/12/16,7,SC10,436
2023/12/16,8,SC10,115
2023/12/16,9,SC10,429
2023/12/16,10,SC10,471
2023/12/16,11,SC10,1058
2023/12/16,12,SC10,1160
2023/12/16,13,SC10,853
2023/12/16,14,SC10,983
2023/12/16,15,SC10,550
2023/12/16,16,SC10,272
2023/12/16,17,SC10,302
2023/12/16,18,SC10,766
2023/12/16,19,SC10,1622
2023/12/16,20,SC10,2600
2023/12/16,21,SC10,4281
2023/12/16,22,SC10,4189
2023/12/16,23,SC10,3831
2023/12/16,24,SC10,3811
2023/12/17,1,SC10,2994
2023/12/17,2,SC10,1433
2023/12/17,3,SC10,1845
2023/12/17,4,SC10,1624
2023/12/17,5,SC10,1725
2023/12/17,6,SC10,1761
2023/12/17,7,SC10,427
2023/12/17,8,SC10,112
2023/12/17,9,SC10,421
2023/12/17,10,SC10,462
2023/12/17,11,SC10,1037
2023/12/17,12,SC10,1137
2023/12/17,13,SC10,836
2023/12/17,14,SC10,963
2023/12/17,15,SC10,539
2023/12/17,16,SC10,267
2023/12/17,17,SC10,296
2023/12/17,18,SC10,751
2023/12/17,19,SC10,1590
2023/12/17,20,SC10,2548
2023/12/17,21,SC10,4195
2023/12/17,22,SC10,4104
2023/12/17,23,SC10,3754
2023/12/17,24,SC10,3735
2023/12/18,1,SC10,2942
2023/12/18,2,SC10,1408
2023/12/18,3,SC10,1813
2023/12/18,4,SC10,1596
2023/12/18,5,SC10,1695
2023/12/18,6,SC10,1730
2023/12/18,7,SC10,420
2023/12/18,8,SC10,110
2023/12/18,9,SC10,413
2023/12/18,10,SC10,454
2023/12/18,11,SC10,1019
2023/12/18,12,SC10,1117
2023/12/18,13,SC10,822
2023/12/18,14,SC10,946
2023/12/18,15,SC10,529
2023/12/18,16,SC10,262
2023/12/18,17,SC10,291
2023/12/18,18,SC10,738
2023/12/18,19,SC10,1562
2023/12/18,20,SC10,2504
2023/12/18,21,SC10,4122
2023/12/18,22,SC10,4033
2023/12/18,23,SC10,3688
2023/12/18,24,SC10,3670
2023/12/19,1,SC10,2921
2023/12/19,2,SC10,1398
2023/12/19,3,SC10,1800
2023/12/19,4,SC10,1585
2023/12/19,5,SC10,1683
2023/12/19,6,SC10,1718
2023/12/19,7,SC10,417
2023/12/19,8,SC10,110
2023/12/19,9,SC10,410
2023/12/19,10,SC10,451
2023/12/19,11,SC10,1012
2023/12/19,12,SC10,1109
2023/12/19,13,SC10,816
2023/12/19,14,SC10,939
2023/12/19,15,SC10,525
2023/12/19,16,SC10,260
2023/12/19,17,SC10,289
2023/12/19,18,SC10,733
2023/12/19,19,SC10,1551
2023/12/19,20,SC10,2486
2023/12/19,21,SC10,4092
2023/12/19,22,SC10,4004
2023/12/19,23,SC10,3662
2023/12/19,24,SC10,3644
2023/12/20,1,SC10,2940
2023/12/20,2,SC10,1407
2023/12/20,3,SC10,1812
2023/12/20,4,SC10,1595
2023/12/20,5,SC10,1694
2023/12/20,6,SC10,1728
2023/12/20,7,SC10,419
2023/12/20,8,SC10,110
2023/12/20,9,SC10,413
2023/12/20,10,SC10,453
2023/12/20,11,SC10,1018
2023/12/20,12,SC10,1116
2023/12/20,13,SC10,821
2023/12/20,14,SC10,945
2023/12/20,15,SC10,529
2023/12/20,16,SC10,262
2023/12/20,17,SC10,291
2023/12/20,18,SC10,737
2023/12/20,19,SC10,1561
2023/12/20,20,SC10,2502
2023/12/20,21,SC10,4118
2023/12/20,22,SC10,4029
2023/12/20,23,SC10,3685
2023/12/20,24,SC10,3667
2023/12/21,1,SC10,3711
2023/12/21,2,SC10,1776
2023/12/21,3,SC10,2287
2023/12/21,4,SC10,2013
2023/12/21,5,SC10,2138
2023/12/21,6,SC10,2182
2023/12/21,7,SC10,529
2023/12/21,8,SC10,139
2023/12/21,9,SC10,521
2023/12/21,10,SC10,572
2023/12/21,11,SC10,1285
2023/12/21,12,SC10,1409
2023/12/21,13,SC10,1036
2023/12/21,14,SC10,1193
2023/12/21,15,SC10,667
2023/12/21,16,SC10,330
2023/12/21,17,SC10,367
2023/12/21,18,SC10,931
2023/12/21,19,SC10,1970
2023/12/21,20,SC10,3158
2023/12/21,21,SC10,5199
2023/12/21,22,SC10,5087
2023/12/21,23,SC10,4652
2023/12/21,24,SC10,4629
2023/12/22,1,SC10,3711
2023/12/22,2,SC10,1776
2023/12/22,3,SC10,2287
2023/12/22,4,SC10,2013
2023/12/22,5,SC10,2138
2023/12/22,6,SC10,2182
2023/12/22,7,SC10,529
2023/12/22,8,SC10,139
2023/12/22,9,SC10,521
2023/12/22,10,SC10,572
2023/12/22,11,SC10,1285
2023/12/22,12,SC10,1409
2023/12/22,13,SC10,1036
2023/12/22,14,SC10,1193
2023/12/22,15,SC10,667
2023/12/22,16,SC10,330
2023/12/22,17,SC10,367
2023/12/22,18,SC10,931
2023/12/22,19,SC10,1970
2023/12/22,20,SC10,3158
2023/12/22,21,SC10,5199
2023/12/22,22,SC10,5087
2023/12/22,23,SC10,4652
2023/12/22,24,SC10,4629
2023/12/23,1,SC10,3029
2023/12/23,2,SC10,1450
2023/12/23,3,SC10,1867
2023/12/23,4,SC10,1643
2023/12/23,5,SC10,1746
2023/12/23,6,SC10,1781
2023/12/23,7,SC10,432
2023/12/23,8,SC10,114
2023/12/23,9,SC10,426
2023/12/23,10,SC10,467
2023/12/23,11,SC10,1049
2023/12/23,12,SC10,1150
2023/12/23,13,SC10,846
2023/12/23,14,SC10,974
2023/12/23,15,SC10,545
2023/12/23,16,SC10,270
2023/12/23,17,SC10,300
2023/12/23,18,SC10,760
2023/12/23,19,SC10,1608
2023/12/23,20,SC10,2578
2023/12/23,21,SC10,4244
2023/12/23,22,SC10,4153
2023/12/23,23,SC10,3798
2023/12/23,24,SC10,3779
2023/12/24,1,SC10,3044
2023/12/24,2,SC10,1457
2023/12/24,3,SC10,1876
2023/12/24,4,SC10,1652
2023/12/24,5,SC10,1754
2023/12/24,6,SC10,1790
2023/12/24,7,SC10,434
2023/12/24,8,SC10,114
2023/12/24,9,SC10,428
2023/12/24,10,SC10,470
2023/12/24,11,SC10,1054
2023/12/24,12,SC10,1156
2023/12/24,13,SC10,850
2023/12/24,14,SC10,979
2023/12/24,15,SC10,548
2023/12/24,16,SC10,271
2023/12/24,17,SC10,301
2023/12/24,18,SC10,764
2023/12/24,19,SC10,1616
2023/12/24,20,SC10,2591
2023/12/24,21,SC10,4265
2023/12/24,22,SC10,4173
2023/12/24,23,SC10,3817
2023/12/24,24,SC10,3798
2023/12/25,1,SC10,3066
2023/12/25,2,SC10,1468
2023/12/25,3,SC10,1890
2023/12/25,4,SC10,1664
2023/12/25,5,SC10,1767
2023/12/25,6,SC10,1803
2023/12/25,7,SC10,437
2023/12/25,8,SC10,115
2023/12/25,9,SC10,431
2023/12/25,10,SC10,473
2023/12/25,11,SC10,1062
2023/12/25,12,SC10,1164
2023/12/25,13,SC10,856
2023/12/25,14,SC10,986
2023/12/25,15,SC10,552
2023/12/25,16,SC10,273
2023/12/25,17,SC10,303
2023/12/25,18,SC10,769
2023/12/25,19,SC10,1628
2023/12/25,20,SC10,2610
2023/12/25,21,SC10,4296
2023/12/25,22,SC10,4203
2023/12/25,23,SC10,3844
2023/12/25,24,SC10,3825
2023/12/26,1,SC10,3056
2023/12/26,2,SC10,1463
2023/12/26,3,SC10,1883
2023/12/26,4,SC10,1658
2023/12/26,5,SC10,1761
2023/12/26,6,SC10,1797
2023/12/26,7,SC10,436
2023/12/26,8,SC10,115
2023/12/26,9,SC10,429
2023/12/26,10,SC10,471
2023/12/26,11,SC10,1058
2023/12/26,12,SC10,1160
2023/12/26,13,SC10,853
2023/12/26,14,SC10,983
2023/12/26,15,SC10,550
2023/12/26,16,SC10,272
2023/12/26,17,SC10,302
2023/12/26,18,SC10,766
2023/12/26,19,SC10,1622
2023/12/26,20,SC10,2600
2023/12/26,21,SC10,4281
2023/12/26,22,SC10,4189
2023/12/26,23,SC10,3831
2023/12/26,24,SC10,3811
2023/12/27,1,SC10,2994
2023/12/27,2,SC10,1433
2023/12/27,3,SC10,1845
2023/12/27,4,SC10,1624
2023/12/27,5,SC10,1725
2023/12/27,6,SC10,1761
2023/12/27,7,SC10,427
2023/12/27,8,SC10,112
2023/12/27,9,SC10,421
2023/12/27,10,SC10,462
2023/12/27,11,SC10,1037
2023/12/27,12,SC10,1137
2023/12/27,13,SC10,836
2023/12/27,14,SC10,963
2023/12/27,15,SC10,539
2023/12/27,16,SC10,267
2023/12/27,17,SC10,296
2023/12/27,18,SC10,751
2023/12/27,19,SC10,1590
2023/12/27,20,SC10,2548
2023/12/27,21,SC10,4195
2023/12/27,22,SC10,4104
2023/12/27,23,SC10,3754
2023/12/27,24,SC10,3735
2023/12/28,1,SC10,2942
2023/12/28,2,SC10,1408
2023/12/28,3,SC10,1813
2023/12/28,4,SC10,1596
2023/12/28,5,SC10,1695
2023/12/28,6,SC10,1730
2023/12/28,7,SC10,420
2023/12/28,8,SC10,110
2023/12/28,9,SC10,413
2023/12/28,10,SC10,454
2023/12/28,11,SC10,1019
2023/12/28,12,SC10,1117
2023/12/28,13,SC10,822
2023/12/28,14,SC10,946
2023/12/28,15,SC10,529
2023/12/28,16,SC10,262
2023/12/28,17,SC10,291
2023/12/28,18,SC10,738
2023/12/28,19,SC10,1562
2023/12/28,20,SC10,2504
2023/12/28,21,SC10,4122
2023/12/28,22,SC10,4033
2023/12/28,23,SC10,3688
2023/12/28,24,SC10,3670
2023/12/29,1,SC10,2921
2023/12/29,2,SC10,1398
2023/12/29,3,SC10,1800
2023/12/29,4,SC10,1585
2023/12/29,5,SC10,1683
2023/12/29,6,SC10,1718
2023/12/29,7,SC10,417
2023/12/29,8,SC10,110
2023/12/29,9,SC10,410
2023/12/29,10,SC10,451
2023/12/29,11,SC10,1012
2023/12/29,12,SC10,1109
2023/12/29,13,SC10,816
2023/12/29,14,SC10,939
2023/12/29,15,SC10,525
2023/12/29,16,SC10,260
2023/12/29,17,SC10,289
2023/12/29,18,SC10,733
2023/12/29,19,SC10,1551
2023/12/29,20,SC10,2486
2023/12/29,21,SC10,4092
2023/12/29,22,SC10,4004
2023/12/29,23,SC10,3662
2023/12/29,24,SC10,3644
2023/12/30,1,SC10,2940
2023/12/30,2,SC10,1407
2023/12/30,3,SC10,1812
2023/12/30,4,SC10,1595
2023/12/30,5,SC10,1694
2023/12/30,6,SC10,1728
2023/12/30,7,SC10,419
2023/12/30,8,SC10,110
2023/12/30,9,SC10,413
2023/12/30,10,SC10,453
2023/12/30,11,SC10,1018
2023/12/30,12,SC10,1116
2023/12/30,13,SC10,821
2023/12/30,14,SC10,945
2023/12/30,15,SC10,529
2023/12/30,16,SC10,262
2023/12/30,17,SC10,291
2023/12/30,18,SC10,737
2023/12/30,19,SC10,1561
2023/12/30,20,SC10,2502
2023/12/30,21,SC10,4118
2023/12/30,22,SC10,4029
2023/12/30,23,SC10,3685
2023/12/30,24,SC10,3667
2023/12/1,1,SC12,133
2023/12/1,2,SC12,222
2023/12/1,3,SC12,184
2023/12/1,4,SC12,263
2023/12/1,5,SC12,172
2023/12/1,6,SC12,137
2023/12/1,7,SC12,145
2023/12/1,8,SC12,272
2023/12/1,9,SC12,713
2023/12/1,10,SC12,899
2023/12/1,11,SC12,859
2023/12/1,12,SC12,278
2023/12/1,13,SC12,702
2023/12/1,14,SC12,749
2023/12/1,15,SC12,653
2023/12/1,16,SC12,595
2023/12/1,17,SC12,503
2023/12/1,18,SC12,593
2023/12/1,19,SC12,555
2023/12/1,20,SC12,253
2023/12/1,21,SC12,97
2023/12/1,22,SC12,123
2023/12/1,23,SC12,155
2023/12/1,24,SC12,149
2023/12/2,1,SC12,52
2023/12/2,2,SC12,87
2023/12/2,3,SC12,72
2023/12/2,4,SC12,103
2023/12/2,5,SC12,67
2023/12/2,6,SC12,54
2023/12/2,7,SC12,57
2023/12/2,8,SC12,107
2023/12/2,9,SC12,280
2023/12/2,10,SC12,353
2023/12/2,11,SC12,337
2023/12/2,12,SC12,109
2023/12/2,13,SC12,275
2023/12/2,14,SC12,294
2023/12/2,15,SC12,256
2023/12/2,16,SC12,234
2023/12/2,17,SC12,197
2023/12/2,18,SC12,233
2023/12/2,19,SC12,218
2023/12/2,20,SC12,99
2023/12/2,21,SC12,38
2023/12/2,22,SC12,48
2023/12/2,23,SC12,61
2023/12/2,24,SC12,58
2023/12/3,1,SC12,52
2023/12/3,2,SC12,86
2023/12/3,3,SC12,72
2023/12/3,4,SC12,102
2023/12/3,5,SC12,67
2023/12/3,6,SC12,53
2023/12/3,7,SC12,57
2023/12/3,8,SC12,106
2023/12/3,9,SC12,277
2023/12/3,10,SC12,350
2023/12/3,11,SC12,334
2023/12/3,12,SC12,108
2023/12/3,13,SC12,273
2023/12/3,14,SC12,291
2023/12/3,15,SC12,254
2023/12/3,16,SC12,231
2023/12/3,17,SC12,195
2023/12/3,18,SC12,230
2023/12/3,19,SC12,216
2023/12/3,20,SC12,98
2023/12/3,21,SC12,38
2023/12/3,22,SC12,48
2023/12/3,23,SC12,60
2023/12/3,24,SC12,58
2023/12/4,1,SC12,55
2023/12/4,2,SC12,91
2023/12/4,3,SC12,76
2023/12/4,4,SC12,108
2023/12/4,5,SC12,71
2023/12/4,6,SC12,56
2023/12/4,7,SC12,60
2023/12/4,8,SC12,112
2023/12/4,9,SC12,293
2023/12/4,10,SC12,370
2023/12/4,11,SC12,353
2023/12/4,12,SC12,114
2023/12/4,13,SC12,289
2023/12/4,14,SC12,308
2023/12/4,15,SC12,268
2023/12/4,16,SC12,245
2023/12/4,17,SC12,207
2023/12/4,18,SC12,244
2023/12/4,19,SC12,228
2023/12/4,20,SC12,104
2023/12/4,21,SC12,40
2023/12/4,22,SC12,50
2023/12/4,23,SC12,64
2023/12/4,24,SC12,61
2023/12/5,1,SC12,54
2023/12/5,2,SC12,91
2023/12/5,3,SC12,75
2023/12/5,4,SC12,108
2023/12/5,5,SC12,70
2023/12/5,6,SC12,56
2023/12/5,7,SC12,59
2023/12/5,8,SC12,111
2023/12/5,9,SC12,291
2023/12/5,10,SC12,367
2023/12/5,11,SC12,351
2023/12/5,12,SC12,113
2023/12/5,13,SC12,287
2023/12/5,14,SC12,306
2023/12/5,15,SC12,267
2023/12/5,16,SC12,243
2023/12/5,17,SC12,205
2023/12/5,18,SC12,242
2023/12/5,19,SC12,227
2023/12/5,20,SC12,103
2023/12/5,21,SC12,40
2023/12/5,22,SC12,50
2023/12/5,23,SC12,63
2023/12/5,24,SC12,61
2023/12/6,1,SC12,54
2023/12/6,2,SC12,91
2023/12/6,3,SC12,75
2023/12/6,4,SC12,107
2023/12/6,5,SC12,70
2023/12/6,6,SC12,56
2023/12/6,7,SC12,59
2023/12/6,8,SC12,111
2023/12/6,9,SC12,290
2023/12/6,10,SC12,366
2023/12/6,11,SC12,350
2023/12/6,12,SC12,113
2023/12/6,13,SC12,286
2023/12/6,14,SC12,305
2023/12/6,15,SC12,266
2023/12/6,16,SC12,242
2023/12/6,17,SC12,205
2023/12/6,18,SC12,241
2023/12/6,19,SC12,226
2023/12/6,20,SC12,103
2023/12/6,21,SC12,40
2023/12/6,22,SC12,50
2023/12/6,23,SC12,63
2023/12/6,24,SC12,61
2023/12/7,1,SC12,55
2023/12/7,2,SC12,93
2023/12/7,3,SC12,77
2023/12/7,4,SC12,110
2023/12/7,5,SC12,71
2023/12/7,6,SC12,57
2023/12/7,7,SC12,61
2023/12/7,8,SC12,113
2023/12/7,9,SC12,297
2023/12/7,10,SC12,374
2023/12/7,11,SC12,358
2023/12/7,12,SC12,116
2023/12/7,13,SC12,292
2023/12/7,14,SC12,312
2023/12/7,15,SC12,272
2023/12/7,16,SC12,248
2023/12/7,17,SC12,209
2023/12/7,18,SC12,247
2023/12/7,19,SC12,231
2023/12/7,20,SC12,105
2023/12/7,21,SC12,40
2023/12/7,22,SC12,51
2023/12/7,23,SC12,64
2023/12/7,24,SC12,62
2023/12/8,1,SC12,56
2023/12/8,2,SC12,94
2023/12/8,3,SC12,78
2023/12/8,4,SC12,111
2023/12/8,5,SC12,73
2023/12/8,6,SC12,58
2023/12/8,7,SC12,61
2023/12/8,8,SC12,115
2023/12/8,9,SC12,301
2023/12/8,10,SC12,380
2023/12/8,11,SC12,363
2023/12/8,12,SC12,117
2023/12/8,13,SC12,297
2023/12/8,14,SC12,316
2023/12/8,15,SC12,276
2023/12/8,16,SC12,252
2023/12/8,17,SC12,212
2023/12/8,18,SC12,250
2023/12/8,19,SC12,235
2023/12/8,20,SC12,107
2023/12/8,21,SC12,41
2023/12/8,22,SC12,52
2023/12/8,23,SC12,65
2023/12/8,24,SC12,63
2023/12/9,1,SC12,56
2023/12/9,2,SC12,93
2023/12/9,3,SC12,77
2023/12/9,4,SC12,110
2023/12/9,5,SC12,72
2023/12/9,6,SC12,57
2023/12/9,7,SC12,61
2023/12/9,8,SC12,113
2023/12/9,9,SC12,297
2023/12/9,10,SC12,375
2023/12/9,11,SC12,358
2023/12/9,12,SC12,116
2023/12/9,13,SC12,293
2023/12/9,14,SC12,312
2023/12/9,15,SC12,272
2023/12/9,16,SC12,248
2023/12/9,17,SC12,210
2023/12/9,18,SC12,247
2023/12/9,19,SC12,232
2023/12/9,20,SC12,106
2023/12/9,21,SC12,40
2023/12/9,22,SC12,51
2023/12/9,23,SC12,64
2023/12/9,24,SC12,62
2023/12/10,1,SC12,57
2023/12/10,2,SC12,94
2023/12/10,3,SC12,78
2023/12/10,4,SC12,112
2023/12/10,5,SC12,73
2023/12/10,6,SC12,58
2023/12/10,7,SC12,62
2023/12/10,8,SC12,115
2023/12/10,9,SC12,303
2023/12/10,10,SC12,382
2023/12/10,11,SC12,365
2023/12/10,12,SC12,118
2023/12/10,13,SC12,298
2023/12/10,14,SC12,318
2023/12/10,15,SC12,277
2023/12/10,16,SC12,253
2023/12/10,17,SC12,213
2023/12/10,18,SC12,252
2023/12/10,19,SC12,236
2023/12/10,20,SC12,107
2023/12/10,21,SC12,41
2023/12/10,22,SC12,52
2023/12/10,23,SC12,66
2023/12/10,24,SC12,63
2023/12/11,1,SC12,133
2023/12/11,2,SC12,222
2023/12/11,3,SC12,184
2023/12/11,4,SC12,263
2023/12/11,5,SC12,172
2023/12/11,6,SC12,137
2023/12/11,7,SC12,145
2023/12/11,8,SC12,272
2023/12/11,9,SC12,713
2023/12/11,10,SC12,899
2023/12/11,11,SC12,859
2023/12/11,12,SC12,278
2023/12/11,13,SC12,702
2023/12/11,14,SC12,749
2023/12/11,15,SC12,653
2023/12/11,16,SC12,595
2023/12/11,17,SC12,503
2023/12/11,18,SC12,593
2023/12/11,19,SC12,555
2023/12/11,20,SC12,253
2023/12/11,21,SC12,97
2023/12/11,22,SC12,123
2023/12/11,23,SC12,155
2023/12/11,24,SC12,149
2023/12/12,1,SC12,52
2023/12/12,2,SC12,87
2023/12/12,3,SC12,72
2023/12/12,4,SC12,103
2023/12/12,5,SC12,67
2023/12/12,6,SC12,54
2023/12/12,7,SC12,57
2023/12/12,8,SC12,107
2023/12/12,9,SC12,280
2023/12/12,10,SC12,353
2023/12/12,11,SC12,337
2023/12/12,12,SC12,109
2023/12/12,13,SC12,275
2023/12/12,14,SC12,294
2023/12/12,15,SC12,256
2023/12/12,16,SC12,234
2023/12/12,17,SC12,197
2023/12/12,18,SC12,233
2023/12/12,19,SC12,218
2023/12/12,20,SC12,99
2023/12/12,21,SC12,38
2023/12/12,22,SC12,48
2023/12/12,23,SC12,61
2023/12/12,24,SC12,58
2023/12/13,1,SC12,52
2023/12/13,2,SC12,86
2023/12/13,3,SC12,72
2023/12/13,4,SC12,102
2023/12/13,5,SC12,67
2023/12/13,6,SC12,53
2023/12/13,7,SC12,57
2023/12/13,8,SC12,106
2023/12/13,9,SC12,277
2023/12/13,10,SC12,350
2023/12/13,11,SC12,334
2023/12/13,12,SC12,108
2023/12/13,13,SC12,273
2023/12/13,14,SC12,291
2023/12/13,15,SC12,254
2023/12/13,16,SC12,231
2023/12/13,17,SC12,195
2023/12/13,18,SC12,230
2023/12/13,19,SC12,216
2023/12/13,20,SC12,98
2023/12/13,21,SC12,38
2023/12/13,22,SC12,48
2023/12/13,23,SC12,60
2023/12/13,24,SC12,58
2023/12/14,1,SC12,55
2023/12/14,2,SC12,91
2023/12/14,3,SC12,76
2023/12/14,4,SC12,108
2023/12/14,5,SC12,71
2023/12/14,6,SC12,56
2023/12/14,7,SC12,60
2023/12/14,8,SC12,112
2023/12/14,9,SC12,293
2023/12/14,10,SC12,370
2023/12/14,11,SC12,353
2023/12/14,12,SC12,114
2023/12/14,13,SC12,289
2023/12/14,14,SC12,308
2023/12/14,15,SC12,268
2023/12/14,16,SC12,245
2023/12/14,17,SC12,207
2023/12/14,18,SC12,244
2023/12/14,19,SC12,228
2023/12/14,20,SC12,104
2023/12/14,21,SC12,40
2023/12/14,22,SC12,50
2023/12/14,23,SC12,64
2023/12/14,24,SC12,61
2023/12/15,1,SC12,54
2023/12/15,2,SC12,91
2023/12/15,3,SC12,75
2023/12/15,4,SC12,108
2023/12/15,5,SC12,70
2023/12/15,6,SC12,56
2023/12/15,7,SC12,59
2023/12/15,8,SC12,111
2023/12/15,9,SC12,291
2023/12/15,10,SC12,367
2023/12/15,11,SC12,351
2023/12/15,12,SC12,113
2023/12/15,13,SC12,287
2023/12/15,14,SC12,306
2023/12/15,15,SC12,267
2023/12/15,16,SC12,243
2023/12/15,17,SC12,205
2023/12/15,18,SC12,242
2023/12/15,19,SC12,227
2023/12/15,20,SC12,103
