日期,小时,分拣中心,货量
2023/12/5,18,SC10,759 
2023/12/5,19,SC10,1607 
2023/12/5,20,SC10,2577 
2023/12/5,21,SC10,4242 
2023/12/5,22,SC10,4150 
2023/12/5,23,SC10,3796 
2023/12/5,24,SC10,3777 
2023/12/6,1,SC10,3017 
2023/12/6,2,SC10,1444 
2023/12/6,3,SC10,1859 
2023/12/6,4,SC10,1637 
2023/12/6,5,SC10,1738 
2023/12/6,6,SC10,1774 
2023/12/6,7,SC10,430 
2023/12/6,8,SC10,113 
2023/12/6,9,SC10,424 
2023/12/6,10,SC10,465 
2023/12/6,11,SC10,1045 
2023/12/6,12,SC10,1145 
2023/12/6,13,SC10,843 
2023/12/6,14,SC10,970 
2023/12/6,15,SC10,543 
2023/12/6,16,SC10,269 
2023/12/6,17,SC10,299 
2023/12/6,18,SC10,757 
2023/12/6,19,SC10,1602 
2023/12/6,20,SC10,2567 
2023/12/6,21,SC10,4227 
2023/12/6,22,SC10,4135 
2023/12/6,23,SC10,3782 
2023/12/6,24,SC10,3763 
2023/12/7,1,SC10,2955 
2023/12/7,2,SC10,1415 
2023/12/7,3,SC10,1821 
2023/12/7,4,SC10,1603 
2023/12/7,5,SC10,1703 
2023/12/7,6,SC10,1738 
2023/12/7,7,SC10,422 
2023/12/7,8,SC10,111 
2023/12/7,9,SC10,415 
2023/12/7,10,SC10,456 
2023/12/7,11,SC10,1023 
2023/12/7,12,SC10,1122 
2023/12/7,13,SC10,825 
2023/12/7,14,SC10,950 
2023/12/7,15,SC10,532 
2023/12/7,16,SC10,263 
2023/12/7,17,SC10,292 
2023/12/7,18,SC10,741 
2023/12/7,19,SC10,1569 
2023/12/7,20,SC10,2515 
2023/12/7,21,SC10,4140 
2023/12/7,22,SC10,4051 
2023/12/7,23,SC10,3705 
2023/12/7,24,SC10,3687 
2023/12/8,1,SC10,2903 
2023/12/8,2,SC10,1390 
2023/12/8,3,SC10,1789 
2023/12/8,4,SC10,1575 
2023/12/8,5,SC10,1673 
2023/12/8,6,SC10,1707 
2023/12/8,7,SC10,414 
2023/12/8,8,SC10,109 
2023/12/8,9,SC10,408 
2023/12/8,10,SC10,448 
2023/12/8,11,SC10,1005 
2023/12/8,12,SC10,1102 
2023/12/8,13,SC10,811 
2023/12/8,14,SC10,934 
2023/12/8,15,SC10,522 
2023/12/8,16,SC10,258 
2023/12/8,17,SC10,287 
2023/12/8,18,SC10,728 
2023/12/8,19,SC10,1541 
2023/12/8,20,SC10,2471 
2023/12/8,21,SC10,4067 
2023/12/8,22,SC10,3980 
2023/12/8,23,SC10,3639 
2023/12/8,24,SC10,3621 
2023/12/9,1,SC10,2882 
2023/12/9,2,SC10,1380 
2023/12/9,3,SC10,1776 
2023/12/9,4,SC10,1564 
2023/12/9,5,SC10,1661 
2023/12/9,6,SC10,1695 
2023/12/9,7,SC10,411 
2023/12/9,8,SC10,108 
2023/12/9,9,SC10,405 
2023/12/9,10,SC10,445 
2023/12/9,11,SC10,998 
2023/12/9,12,SC10,1094 
2023/12/9,13,SC10,805 
2023/12/9,14,SC10,927 
2023/12/9,15,SC10,518 
2023/12/9,16,SC10,257 
2023/12/9,17,SC10,285 
2023/12/9,18,SC10,723 
2023/12/9,19,SC10,1530 
2023/12/9,20,SC10,2453 
2023/12/9,21,SC10,4038 
2023/12/9,22,SC10,3951 
2023/12/9,23,SC10,3613 
2023/12/9,24,SC10,3595 
2023/12/10,1,SC10,2901 
2023/12/10,2,SC10,1389 
2023/12/10,3,SC10,1788 
2023/12/10,4,SC10,1574 
2023/12/10,5,SC10,1671 
2023/12/10,6,SC10,1706 
2023/12/10,7,SC10,414 
2023/12/10,8,SC10,109 
2023/12/10,9,SC10,408 
2023/12/10,10,SC10,447 
2023/12/10,11,SC10,1005 
2023/12/10,12,SC10,1101 
2023/12/10,13,SC10,810 
2023/12/10,14,SC10,933 
2023/12/10,15,SC10,522 
2023/12/10,16,SC10,258 
2023/12/10,17,SC10,287 
2023/12/10,18,SC10,728 
2023/12/10,19,SC10,1540 
2023/12/10,20,SC10,2469 
2023/12/10,21,SC10,4064 
2023/12/10,22,SC10,3976 
2023/12/10,23,SC10,3636 
2023/12/10,24,SC10,3618 
2023/12/11,1,SC10,3672 
2023/12/11,2,SC10,1758 
2023/12/11,3,SC10,2263 
2023/12/11,4,SC10,1992 
2023/12/11,5,SC10,2116 
2023/12/11,6,SC10,2159 
2023/12/11,7,SC10,524 
2023/12/11,8,SC10,138 
2023/12/11,9,SC10,516 
2023/12/11,10,SC10,566 
2023/12/11,11,SC10,1272 
2023/12/11,12,SC10,1394 
2023/12/11,13,SC10,1026 
2023/12/11,14,SC10,1181 
2023/12/11,15,SC10,661 
2023/12/11,16,SC10,327 
2023/12/11,17,SC10,363 
2023/12/11,18,SC10,921 
2023/12/11,19,SC10,1950 
2023/12/11,20,SC10,3125 
2023/12/11,21,SC10,5145 
2023/12/11,22,SC10,5034 
2023/12/11,23,SC10,4604 
2023/12/11,24,SC10,4581 
2023/12/12,1,SC10,2940 
2023/12/12,2,SC10,1407 
2023/12/12,3,SC10,1812 
2023/12/12,4,SC10,1595 
2023/12/12,5,SC10,1694 
2023/12/12,6,SC10,1729 
2023/12/12,7,SC10,419 
2023/12/12,8,SC10,110 
2023/12/12,9,SC10,413 
2023/12/12,10,SC10,453 
2023/12/12,11,SC10,1018 
2023/12/12,12,SC10,1116 
2023/12/12,13,SC10,821 
2023/12/12,14,SC10,945 
2023/12/12,15,SC10,529 
2023/12/12,16,SC10,262 
2023/12/12,17,SC10,291 
2023/12/12,18,SC10,737 
2023/12/12,19,SC10,1561 
2023/12/12,20,SC10,2502 
2023/12/12,21,SC10,4118 
2023/12/12,22,SC10,4029 
2023/12/12,23,SC10,3685 
2023/12/12,24,SC10,3667 
2023/12/13,1,SC10,2991 
2023/12/13,2,SC10,1432 
2023/12/13,3,SC10,1843 
2023/12/13,4,SC10,1622 
2023/12/13,5,SC10,1723 
2023/12/13,6,SC10,1759 
2023/12/13,7,SC10,427 
2023/12/13,8,SC10,112 
2023/12/13,9,SC10,420 
2023/12/13,10,SC10,461 
2023/12/13,11,SC10,1036 
2023/12/13,12,SC10,1135 
2023/12/13,13,SC10,835 
2023/12/13,14,SC10,962 
2023/12/13,15,SC10,538 
2023/12/13,16,SC10,266 
2023/12/13,17,SC10,296 
2023/12/13,18,SC10,750 
2023/12/13,19,SC10,1588 
2023/12/13,20,SC10,2545 
2023/12/13,21,SC10,4190 
2023/12/13,22,SC10,4099 
2023/12/13,23,SC10,3749 
2023/12/13,24,SC10,3730 
2023/12/14,1,SC10,3006 
2023/12/14,2,SC10,1439 
2023/12/14,3,SC10,1852 
2023/12/14,4,SC10,1631 
2023/12/14,5,SC10,1732 
2023/12/14,6,SC10,1767 
2023/12/14,7,SC10,429 
2023/12/14,8,SC10,113 
2023/12/14,9,SC10,422 
2023/12/14,10,SC10,464 
2023/12/14,11,SC10,1041 
2023/12/14,12,SC10,1141 
2023/12/14,13,SC10,839 
2023/12/14,14,SC10,967 
2023/12/14,15,SC10,541 
2023/12/14,16,SC10,268 
2023/12/14,17,SC10,297 
2023/12/14,18,SC10,754 
2023/12/14,19,SC10,1596 
2023/12/14,20,SC10,2558 
2023/12/14,21,SC10,4211 
2023/12/14,22,SC10,4120 
2023/12/14,23,SC10,3768 
2023/12/14,24,SC10,3749 
2023/12/15,1,SC10,3028 
2023/12/15,2,SC10,1449 
2023/12/15,3,SC10,1866 
2023/12/15,4,SC10,1642 
2023/12/15,5,SC10,1745 
2023/12/15,6,SC10,1780 
2023/12/15,7,SC10,432 
2023/12/15,8,SC10,114 
2023/12/15,9,SC10,425 
2023/12/15,10,SC10,467 
2023/12/15,11,SC10,1048 
2023/12/15,12,SC10,1150 
2023/12/15,13,SC10,846 
2023/12/15,14,SC10,974 
2023/12/15,15,SC10,545 
2023/12/15,16,SC10,270 
2023/12/15,17,SC10,300 
2023/12/15,18,SC10,759 
2023/12/15,19,SC10,1607 
2023/12/15,20,SC10,2577 
2023/12/15,21,SC10,4242 
2023/12/15,22,SC10,4150 
2023/12/15,23,SC10,3796 
2023/12/15,24,SC10,3777 
2023/12/16,1,SC10,3017 
2023/12/16,2,SC10,1444 
2023/12/16,3,SC10,1859 
2023/12/16,4,SC10,1637 
2023/12/16,5,SC10,1738 
2023/12/16,6,SC10,1774 
2023/12/16,7,SC10,430 
2023/12/16,8,SC10,113 
2023/12/16,9,SC10,424 
2023/12/16,10,SC10,465 
2023/12/16,11,SC10,1045 
2023/12/16,12,SC10,1145 
2023/12/16,13,SC10,843 
2023/12/16,14,SC10,970 
2023/12/16,15,SC10,543 
2023/12/16,16,SC10,269 
2023/12/16,17,SC10,299 
2023/12/16,18,SC10,757 
2023/12/16,19,SC10,1602 
2023/12/16,20,SC10,2567 
2023/12/16,21,SC10,4227 
2023/12/16,22,SC10,4135 
2023/12/16,23,SC10,3782 
2023/12/16,24,SC10,3763 
2023/12/17,1,SC10,2955 
2023/12/17,2,SC10,1415 
2023/12/17,3,SC10,1821 
2023/12/17,4,SC10,1603 
2023/12/17,5,SC10,1703 
2023/12/17,6,SC10,1738 
2023/12/17,7,SC10,422 
2023/12/17,8,SC10,111 
2023/12/17,9,SC10,415 
2023/12/17,10,SC10,456 
2023/12/17,11,SC10,1023 
2023/12/17,12,SC10,1122 
2023/12/17,13,SC10,825 
2023/12/17,14,SC10,950 
2023/12/17,15,SC10,532 
2023/12/17,16,SC10,263 
2023/12/17,17,SC10,292 
2023/12/17,18,SC10,741 
2023/12/17,19,SC10,1569 
2023/12/17,20,SC10,2515 
2023/12/17,21,SC10,4140 
2023/12/17,22,SC10,4051 
2023/12/17,23,SC10,3705 
2023/12/17,24,SC10,3687 
2023/12/18,1,SC10,2903 
2023/12/18,2,SC10,1390 
2023/12/18,3,SC10,1789 
2023/12/18,4,SC10,1575 
2023/12/18,5,SC10,1673 
2023/12/18,6,SC10,1707 
2023/12/18,7,SC10,414 
2023/12/18,8,SC10,109 
2023/12/18,9,SC10,408 
2023/12/18,10,SC10,448 
2023/12/18,11,SC10,1005 
2023/12/18,12,SC10,1102 
2023/12/18,13,SC10,811 
2023/12/18,14,SC10,934 
2023/12/18,15,SC10,522 
2023/12/18,16,SC10,258 
2023/12/18,17,SC10,287 
2023/12/18,18,SC10,728 
2023/12/18,19,SC10,1541 
2023/12/18,20,SC10,2471 
2023/12/18,21,SC10,4067 
2023/12/18,22,SC10,3980 
2023/12/18,23,SC10,3639 
2023/12/18,24,SC10,3621 
2023/12/19,1,SC10,2882 
2023/12/19,2,SC10,1380 
2023/12/19,3,SC10,1776 
2023/12/19,4,SC10,1564 
2023/12/19,5,SC10,1661 
2023/12/19,6,SC10,1695 
2023/12/19,7,SC10,411 
2023/12/19,8,SC10,108 
2023/12/19,9,SC10,405 
2023/12/19,10,SC10,445 
2023/12/19,11,SC10,998 
2023/12/19,12,SC10,1094 
2023/12/19,13,SC10,805 
2023/12/19,14,SC10,927 
2023/12/19,15,SC10,518 
2023/12/19,16,SC10,257 
2023/12/19,17,SC10,285 
2023/12/19,18,SC10,723 
2023/12/19,19,SC10,1530 
2023/12/19,20,SC10,2453 
2023/12/19,21,SC10,4038 
2023/12/19,22,SC10,3951 
2023/12/19,23,SC10,3613 
2023/12/19,24,SC10,3595 
2023/12/20,1,SC10,2901 
2023/12/20,2,SC10,1389 
2023/12/20,3,SC10,1788 
2023/12/20,4,SC10,1574 
2023/12/20,5,SC10,1671 
2023/12/20,6,SC10,1706 
2023/12/20,7,SC10,414 
2023/12/20,8,SC10,109 
2023/12/20,9,SC10,408 
2023/12/20,10,SC10,447 
2023/12/20,11,SC10,1005 
2023/12/20,12,SC10,1101 
2023/12/20,13,SC10,810 
2023/12/20,14,SC10,933 
2023/12/20,15,SC10,522 
2023/12/20,16,SC10,258 
2023/12/20,17,SC10,287 
2023/12/20,18,SC10,728 
2023/12/20,19,SC10,1540 
2023/12/20,20,SC10,2469 
2023/12/20,21,SC10,4064 
2023/12/20,22,SC10,3976 
2023/12/20,23,SC10,3636 
2023/12/20,24,SC10,3618 
2023/12/21,1,SC10,3672 
2023/12/21,2,SC10,1758 
2023/12/21,3,SC10,2263 
2023/12/21,4,SC10,1992 
2023/12/21,5,SC10,2116 
2023/12/21,6,SC10,2159 
2023/12/21,7,SC10,524 
2023/12/21,8,SC10,138 
2023/12/21,9,SC10,516 
2023/12/21,10,SC10,566 
2023/12/21,11,SC10,1272 
2023/12/21,12,SC10,1394 
2023/12/21,13,SC10,1026 
2023/12/21,14,SC10,1181 
2023/12/21,15,SC10,661 
2023/12/21,16,SC10,327 
2023/12/21,17,SC10,363 
2023/12/21,18,SC10,921 
2023/12/21,19,SC10,1950 
2023/12/21,20,SC10,3125 
2023/12/21,21,SC10,5145 
2023/12/21,22,SC10,5034 
2023/12/21,23,SC10,4604 
2023/12/21,24,SC10,4581 
2023/12/22,1,SC10,3672 
2023/12/22,2,SC10,1758 
2023/12/22,3,SC10,2263 
2023/12/22,4,SC10,1992 
2023/12/22,5,SC10,2116 
2023/12/22,6,SC10,2159 
2023/12/22,7,SC10,524 
2023/12/22,8,SC10,138 
2023/12/22,9,SC10,516 
2023/12/22,10,SC10,566 
2023/12/22,11,SC10,1272 
2023/12/22,12,SC10,1394 
2023/12/22,13,SC10,1026 
2023/12/22,14,SC10,1181 
2023/12/22,15,SC10,661 
2023/12/22,16,SC10,327 
2023/12/22,17,SC10,363 
2023/12/22,18,SC10,921 
2023/12/22,19,SC10,1950 
2023/12/22,20,SC10,3125 
2023/12/22,21,SC10,5145 
2023/12/22,22,SC10,5034 
2023/12/22,23,SC10,4604 
2023/12/22,24,SC10,4581 
2023/12/23,1,SC10,2991 
2023/12/23,2,SC10,1432 
2023/12/23,3,SC10,1843 
2023/12/23,4,SC10,1622 
2023/12/23,5,SC10,1723 
2023/12/23,6,SC10,1759 
2023/12/23,7,SC10,427 
2023/12/23,8,SC10,112 
2023/12/23,9,SC10,420 
2023/12/23,10,SC10,461 
2023/12/23,11,SC10,1036 
2023/12/23,12,SC10,1135 
2023/12/23,13,SC10,835 
2023/12/23,14,SC10,962 
2023/12/23,15,SC10,538 
2023/12/23,16,SC10,266 
2023/12/23,17,SC10,296 
2023/12/23,18,SC10,750 
2023/12/23,19,SC10,1588 
2023/12/23,20,SC10,2545 
2023/12/23,21,SC10,4190 
2023/12/23,22,SC10,4099 
2023/12/23,23,SC10,3749 
2023/12/23,24,SC10,3730 
2023/12/24,1,SC10,3006 
2023/12/24,2,SC10,1439 
2023/12/24,3,SC10,1852 
2023/12/24,4,SC10,1631 
2023/12/24,5,SC10,1732 
2023/12/24,6,SC10,1767 
2023/12/24,7,SC10,429 
2023/12/24,8,SC10,113 
2023/12/24,9,SC10,422 
2023/12/24,10,SC10,464 
2023/12/24,11,SC10,1041 
2023/12/24,12,SC10,1141 
2023/12/24,13,SC10,839 
2023/12/24,14,SC10,967 
2023/12/24,15,SC10,541 
2023/12/24,16,SC10,268 
2023/12/24,17,SC10,297 
2023/12/24,18,SC10,754 
2023/12/24,19,SC10,1596 
2023/12/24,20,SC10,2558 
2023/12/24,21,SC10,4211 
2023/12/24,22,SC10,4120 
2023/12/24,23,SC10,3768 
2023/12/24,24,SC10,3749 
2023/12/25,1,SC10,3028 
2023/12/25,2,SC10,1449 
2023/12/25,3,SC10,1866 
2023/12/25,4,SC10,1642 
2023/12/25,5,SC10,1745 
2023/12/25,6,SC10,1780 
2023/12/25,7,SC10,432 
2023/12/25,8,SC10,114 
2023/12/25,9,SC10,425 
2023/12/25,10,SC10,467 
2023/12/25,11,SC10,1048 
2023/12/25,12,SC10,1150 
2023/12/25,13,SC10,846 
2023/12/25,14,SC10,974 
2023/12/25,15,SC10,545 
2023/12/25,16,SC10,270 
2023/12/25,17,SC10,300 
2023/12/25,18,SC10,759 
2023/12/25,19,SC10,1607 
2023/12/25,20,SC10,2577 
2023/12/25,21,SC10,4242 
2023/12/25,22,SC10,4150 
2023/12/25,23,SC10,3796 
2023/12/25,24,SC10,3777 
2023/12/26,1,SC10,3017 
2023/12/26,2,SC10,1444 
2023/12/26,3,SC10,1859 
2023/12/26,4,SC10,1637 
2023/12/26,5,SC10,1738 
2023/12/26,6,SC10,1774 
2023/12/26,7,SC10,430 
2023/12/26,8,SC10,113 
2023/12/26,9,SC10,424 
2023/12/26,10,SC10,465 
2023/12/26,11,SC10,1045 
2023/12/26,12,SC10,1145 
2023/12/26,13,SC10,843 
2023/12/26,14,SC10,970 
2023/12/26,15,SC10,543 
2023/12/26,16,SC10,269 
2023/12/26,17,SC10,299 
2023/12/26,18,SC10,757 
2023/12/26,19,SC10,1602 
2023/12/26,20,SC10,2567 
2023/12/26,21,SC10,4227 
2023/12/26,22,SC10,4135 
2023/12/26,23,SC10,3782 
2023/12/26,24,SC10,3763 
2023/12/27,1,SC10,2955 
2023/12/27,2,SC10,1415 
2023/12/27,3,SC10,1821 
2023/12/27,4,SC10,1603 
2023/12/27,5,SC10,1703 
2023/12/27,6,SC10,1738 
2023/12/27,7,SC10,422 
2023/12/27,8,SC10,111 
2023/12/27,9,SC10,415 
2023/12/27,10,SC10,456 
2023/12/27,11,SC10,1023 
2023/12/27,12,SC10,1122 
2023/12/27,13,SC10,825 
2023/12/27,14,SC10,950 
2023/12/27,15,SC10,532 
2023/12/27,16,SC10,263 
2023/12/27,17,SC10,292 
2023/12/27,18,SC10,741 
2023/12/27,19,SC10,1569 
2023/12/27,20,SC10,2515 
2023/12/27,21,SC10,4140 
2023/12/27,22,SC10,4051 
2023/12/27,23,SC10,3705 
2023/12/27,24,SC10,3687 
2023/12/28,1,SC10,2903 
2023/12/28,2,SC10,1390 
2023/12/28,3,SC10,1789 
2023/12/28,4,SC10,1575 
2023/12/28,5,SC10,1673 
2023/12/28,6,SC10,1707 
2023/12/28,7,SC10,414 
2023/12/28,8,SC10,109 
2023/12/28,9,SC10,408 
2023/12/28,10,SC10,448 
2023/12/28,11,SC10,1005 
2023/12/28,12,SC10,1102 
2023/12/28,13,SC10,811 
2023/12/28,14,SC10,934 
2023/12/28,15,SC10,522 
2023/12/28,16,SC10,258 
2023/12/28,17,SC10,287 
2023/12/28,18,SC10,728 
2023/12/28,19,SC10,1541 
2023/12/28,20,SC10,2471 
2023/12/28,21,SC10,4067 
2023/12/28,22,SC10,3980 
2023/12/28,23,SC10,3639 
2023/12/28,24,SC10,3621 
2023/12/29,1,SC10,2882 
2023/12/29,2,SC10,1380 
2023/12/29,3,SC10,1776 
2023/12/29,4,SC10,1564 
2023/12/29,5,SC10,1661 
2023/12/29,6,SC10,1695 
2023/12/29,7,SC10,411 
2023/12/29,8,SC10,108 
2023/12/29,9,SC10,405 
2023/12/29,10,SC10,445 
2023/12/29,11,SC10,998 
2023/12/29,12,SC10,1094 
2023/12/29,13,SC10,805 
2023/12/29,14,SC10,927 
2023/12/29,15,SC10,518 
2023/12/29,16,SC10,257 
2023/12/29,17,SC10,285 
2023/12/29,18,SC10,723 
2023/12/29,19,SC10,1530 
2023/12/29,20,SC10,2453 
2023/12/29,21,SC10,4038 
2023/12/29,22,SC10,3951 
2023/12/29,23,SC10,3613 
2023/12/29,24,SC10,3595 
2023/12/30,1,SC10,2901 
2023/12/30,2,SC10,1389 
2023/12/30,3,SC10,1788 
2023/12/30,4,SC10,1574 
2023/12/30,5,SC10,1671 
2023/12/30,6,SC10,1706 
2023/12/30,7,SC10,414 
2023/12/30,8,SC10,109 
2023/12/30,9,SC10,408 
2023/12/30,10,SC10,447 
2023/12/30,11,SC10,1005 
2023/12/30,12,SC10,1101 
2023/12/30,13,SC10,810 
2023/12/30,14,SC10,933 
2023/12/30,15,SC10,522 
2023/12/30,16,SC10,258 
2023/12/30,17,SC10,287 
2023/12/30,18,SC10,728 
2023/12/30,19,SC10,1540 
2023/12/30,20,SC10,2469 
2023/12/30,21,SC10,4064 
2023/12/30,22,SC10,3976 
2023/12/30,23,SC10,3636 
2023/12/30,24,SC10,3618 
2023/12/1,1,SC12,136 
2023/12/1,2,SC12,227 
2023/12/1,3,SC12,188 
2023/12/1,4,SC12,268 
2023/12/1,5,SC12,175 
2023/12/1,6,SC12,140 
2023/12/1,7,SC12,148 
2023/12/1,8,SC12,277 
2023/12/1,9,SC12,727 
2023/12/1,10,SC12,916 
2023/12/1,11,SC12,876 
2023/12/1,12,SC12,283 
2023/12/1,13,SC12,716 
2023/12/1,14,SC12,763 
2023/12/1,15,SC12,665 
2023/12/1,16,SC12,607 
2023/12/1,17,SC12,512 
2023/12/1,18,SC12,604 
2023/12/1,19,SC12,566 
2023/12/1,20,SC12,258 
2023/12/1,21,SC12,99 
2023/12/1,22,SC12,125 
2023/12/1,23,SC12,157 
2023/12/1,24,SC12,152 
2023/12/2,1,SC12,55 
2023/12/2,2,SC12,92 
2023/12/2,3,SC12,76 
2023/12/2,4,SC12,108 
2023/12/2,5,SC12,71 
2023/12/2,6,SC12,57 
2023/12/2,7,SC12,60 
2023/12/2,8,SC12,112 
2023/12/2,9,SC12,293 
2023/12/2,10,SC12,370 
2023/12/2,11,SC12,354 
2023/12/2,12,SC12,114 
2023/12/2,13,SC12,289 
2023/12/2,14,SC12,308 
2023/12/2,15,SC12,269 
2023/12/2,16,SC12,245 
2023/12/2,17,SC12,207 
2023/12/2,18,SC12,244 
2023/12/2,19,SC12,228 
2023/12/2,20,SC12,104 
2023/12/2,21,SC12,40 
2023/12/2,22,SC12,51 
2023/12/2,23,SC12,64 
2023/12/2,24,SC12,61 
2023/12/3,1,SC12,54 
2023/12/3,2,SC12,91 
2023/12/3,3,SC12,75 
2023/12/3,4,SC12,107 
2023/12/3,5,SC12,70 
2023/12/3,6,SC12,56 
2023/12/3,7,SC12,59 
2023/12/3,8,SC12,111 
2023/12/3,9,SC12,291 
2023/12/3,10,SC12,367 
2023/12/3,11,SC12,350 
2023/12/3,12,SC12,113 
2023/12/3,13,SC12,286 
2023/12/3,14,SC12,305 
2023/12/3,15,SC12,266 
2023/12/3,16,SC12,243 
2023/12/3,17,SC12,205 
2023/12/3,18,SC12,242 
2023/12/3,19,SC12,226 
2023/12/3,20,SC12,103 
2023/12/3,21,SC12,40 
2023/12/3,22,SC12,50 
2023/12/3,23,SC12,63 
2023/12/3,24,SC12,61 
2023/12/4,1,SC12,57 
2023/12/4,2,SC12,96 
2023/12/4,3,SC12,79 
2023/12/4,4,SC12,113 
2023/12/4,5,SC12,74 
2023/12/4,6,SC12,59 
2023/12/4,7,SC12,63 
2023/12/4,8,SC12,117 
2023/12/4,9,SC12,307 
2023/12/4,10,SC12,387 
2023/12/4,11,SC12,370 
2023/12/4,12,SC12,120 
2023/12/4,13,SC12,302 
2023/12/4,14,SC12,322 
2023/12/4,15,SC12,281 
2023/12/4,16,SC12,256 
2023/12/4,17,SC12,216 
2023/12/4,18,SC12,255 
2023/12/4,19,SC12,239 
2023/12/4,20,SC12,109 
2023/12/4,21,SC12,42 
2023/12/4,22,SC12,53 
2023/12/4,23,SC12,66 
2023/12/4,24,SC12,64 
2023/12/5,1,SC12,57 
2023/12/5,2,SC12,95 
2023/12/5,3,SC12,79 
2023/12/5,4,SC12,113 
2023/12/5,5,SC12,73 
2023/12/5,6,SC12,59 
2023/12/5,7,SC12,62 
2023/12/5,8,SC12,116 
2023/12/5,9,SC12,305 
2023/12/5,10,SC12,385 
2023/12/5,11,SC12,368 
2023/12/5,12,SC12,119 
2023/12/5,13,SC12,300 
2023/12/5,14,SC12,320 
2023/12/5,15,SC12,279 
2023/12/5,16,SC12,255 
2023/12/5,17,SC12,215 
2023/12/5,18,SC12,254 
2023/12/5,19,SC12,238 
2023/12/5,20,SC12,108 
2023/12/5,21,SC12,42 
2023/12/5,22,SC12,53 
2023/12/5,23,SC12,66 
2023/12/5,24,SC12,64 
2023/12/6,1,SC12,57 
2023/12/6,2,SC12,95 
2023/12/6,3,SC12,79 
2023/12/6,4,SC12,112 
2023/12/6,5,SC12,73 
2023/12/6,6,SC12,59 
2023/12/6,7,SC12,62 
2023/12/6,8,SC12,116 
2023/12/6,9,SC12,304 
2023/12/6,10,SC12,383 
2023/12/6,11,SC12,366 
2023/12/6,12,SC12,118 
2023/12/6,13,SC12,299 
2023/12/6,14,SC12,319 
2023/12/6,15,SC12,278 
2023/12/6,16,SC12,254 
2023/12/6,17,SC12,214 
2023/12/6,18,SC12,253 
2023/12/6,19,SC12,237 
2023/12/6,20,SC12,108 
2023/12/6,21,SC12,41 
2023/12/6,22,SC12,52 
2023/12/6,23,SC12,66 
2023/12/6,24,SC12,63 
2023/12/7,1,SC12,58 
2023/12/7,2,SC12,97 
2023/12/7,3,SC12,80 
2023/12/7,4,SC12,115 
2023/12/7,5,SC12,75 
2023/12/7,6,SC12,60 
2023/12/7,7,SC12,63 
2023/12/7,8,SC12,118 
2023/12/7,9,SC12,310 
2023/12/7,10,SC12,392 
2023/12/7,11,SC12,374 
2023/12/7,12,SC12,121 
2023/12/7,13,SC12,306 
2023/12/7,14,SC12,326 
2023/12/7,15,SC12,284 
2023/12/7,16,SC12,259 
2023/12/7,17,SC12,219 
2023/12/7,18,SC12,258 
2023/12/7,19,SC12,242 
2023/12/7,20,SC12,110 
2023/12/7,21,SC12,42 
2023/12/7,22,SC12,53 
2023/12/7,23,SC12,67 
2023/12/7,24,SC12,65 
2023/12/8,1,SC12,59 
2023/12/8,2,SC12,98 
2023/12/8,3,SC12,81 
2023/12/8,4,SC12,116 
2023/12/8,5,SC12,76 
2023/12/8,6,SC12,61 
2023/12/8,7,SC12,64 
2023/12/8,8,SC12,120 
2023/12/8,9,SC12,315 
2023/12/8,10,SC12,397 
2023/12/8,11,SC12,380 
2023/12/8,12,SC12,123 
2023/12/8,13,SC12,310 
2023/12/8,14,SC12,331 
2023/12/8,15,SC12,288 
2023/12/8,16,SC12,263 
2023/12/8,17,SC12,222 
2023/12/8,18,SC12,262 
2023/12/8,19,SC12,245 
2023/12/8,20,SC12,112 
2023/12/8,21,SC12,43 
2023/12/8,22,SC12,54 
2023/12/8,23,SC12,68 
2023/12/8,24,SC12,66 
2023/12/9,1,SC12,58 
2023/12/9,2,SC12,97 
2023/12/9,3,SC12,80 
2023/12/9,4,SC12,115 
2023/12/9,5,SC12,75 
2023/12/9,6,SC12,60 
2023/12/9,7,SC12,63 
2023/12/9,8,SC12,119 
2023/12/9,9,SC12,311 
2023/12/9,10,SC12,392 
2023/12/9,11,SC12,375 
2023/12/9,12,SC12,121 
2023/12/9,13,SC12,306 
2023/12/9,14,SC12,327 
2023/12/9,15,SC12,285 
2023/12/9,16,SC12,260 
2023/12/9,17,SC12,219 
2023/12/9,18,SC12,259 
2023/12/9,19,SC12,242 
2023/12/9,20,SC12,110 
2023/12/9,21,SC12,42 
2023/12/9,22,SC12,54 
2023/12/9,23,SC12,67 
2023/12/9,24,SC12,65 
2023/12/10,1,SC12,59 
2023/12/10,2,SC12,99 
2023/12/10,3,SC12,82 
2023/12/10,4,SC12,117 
2023/12/10,5,SC12,76 
2023/12/10,6,SC12,61 
2023/12/10,7,SC12,65 
2023/12/10,8,SC12,121 
2023/12/10,9,SC12,316 
2023/12/10,10,SC12,399 
2023/12/10,11,SC12,381 
2023/12/10,12,SC12,123 
2023/12/10,13,SC12,312 
2023/12/10,14,SC12,332 
2023/12/10,15,SC12,290 
2023/12/10,16,SC12,264 
2023/12/10,17,SC12,223 
2023/12/10,18,SC12,263 
2023/12/10,19,SC12,246 
2023/12/10,20,SC12,112 
2023/12/10,21,SC12,43 
2023/12/10,22,SC12,54 
2023/12/10,23,SC12,69 
2023/12/10,24,SC12,66 
2023/12/11,1,SC12,136 
2023/12/11,2,SC12,227 
2023/12/11,3,SC12,188 
2023/12/11,4,SC12,268 
